flight_id,date,carrier,origin,dest,sched_dep_local,dep_hour,predicted_delay_min,predicted_delay_bucket,actual_delay_bucket,dep_delay_min,delay_risk,risk_threshold_used,prob_on_time,prob_15_30_min,prob_30_60_min,prob_60_90_min,prob_90plus_min,prev_arr_delay_min,inbound_delay_after_buffer_min,had_late_inbound,tight_turnaround,turnaround_buffer_min,weather_severity_score,snowfall_cm,precip_mm,wind_gust_kmh,is_fog_code,is_thunderstorm_code,origin_recent_delay_rate,carrier_recent_delay_rate,route_recent_delay_rate,is_evening_bank,origin_hour_congestion_pctile,date_ordinal
2015-01-10_WN3862,2015-01-10,WN,DEN,SNA,15:20,15,5.1,0,0,-4.0,0.3191,0.82,0.6809,0.1743,0.0844,0.0455,0.0149,15.0,,1,0,,0.324,0.0,0.0,10.8,0,0,0.18,0.18,0.36,0,0.36277806518365235,5
2015-01-11_EV3258,2015-01-11,EV,ORD,CWA,13:20,13,7.3,0,3,65.0,0.319,0.82,0.681,0.0789,0.1171,0.0319,0.0911,0.0,,0,0,,0.798,0.0,0.0,26.6,0,0,0.2,0.24,0.5652173913043478,0,0.916619771149878,6
2015-01-11_EV6099,2015-01-11,EV,DEN,SHV,10:06,10,4.8,0,0,0.0,0.3186,0.82,0.6814,0.1254,0.0635,0.038,0.0917,-6.0,,0,0,,0.46499999999999997,0.0,0.0,15.5,0,0,0.22,0.21,,0,0.6835230212105535,6
2015-01-10_EV3930,2015-01-10,EV,ORD,CLE,20:35,20,7.9,0,2,35.0,0.3185,0.82,0.6815,0.1136,0.127,0.0347,0.0433,7.0,0.0,0,0,257.0,1.038,0.0,0.0,34.6,0,0,0.48,0.19,0.56,1,0.06706058900769087,5
2015-01-10_AA1074,2015-01-10,AA,ORD,FLL,14:55,14,5.3,0,1,17.0,0.3184,0.82,0.6816,0.1093,0.1736,0.0162,0.0195,-4.0,,0,0,,1.101,0.0,0.0,36.7,0,0,0.36,0.41,0.41304347826086957,0,0.027762145938848248,5
2015-01-10_OO6247,2015-01-10,OO,ORD,SLC,18:10,18,9.6,0,0,7.0,0.3184,0.82,0.6816,0.1075,0.1522,0.0119,0.0468,-13.0,0.0,0,0,343.0,1.026,0.0,0.0,34.2,0,0,0.54,0.28,0.6744186046511628,1,0.5639654848996436,5
2015-01-11_OO6413,2015-01-11,OO,DEN,FAR,13:51,13,5.7,0,2,39.0,0.3181,0.82,0.6819,0.1109,0.11,0.0493,0.0479,39.0,,1,0,,0.358,0.07,0.0,6.1,0,0,0.12,0.22,0.3333333333333333,0,0.20382824624935333,6
2015-01-11_UA387,2015-01-11,UA,ORD,BDL,13:21,13,9.2,0,0,7.0,0.3181,0.82,0.6819,0.0879,0.1247,0.0376,0.0679,28.0,,1,0,,0.798,0.0,0.0,26.6,0,0,0.22,0.24,0.6956521739130435,0,0.916619771149878,6
2015-01-10_AA1065,2015-01-10,AA,ORD,BOS,13:00,13,7.1,0,0,10.0,0.318,0.82,0.682,0.1344,0.1178,0.0259,0.0399,0.0,,0,0,,1.176,0.0,0.0,39.2,0,0,0.3,0.43,0.66,0,0.8181391858938285,5
2015-01-10_NK906,2015-01-10,NK,DEN,IAH,15:05,15,4.9,0,1,16.0,0.3179,0.82,0.6821,0.1305,0.0604,0.0284,0.0987,-12.0,,0,0,,0.324,0.0,0.0,10.8,0,0,0.18,0.52,0.4,0,0.36277806518365235,5
2015-01-10_OO5589,2015-01-10,OO,ORD,STL,12:56,12,5.8,0,4,237.0,0.3179,0.82,0.6821,0.093,0.1219,0.0309,0.072,0.0,,0,0,,1.08,0.0,0.0,36.0,0,0,0.3,0.29,0.5384615384615384,0,0.2473269555430501,5
2015-01-10_EV3963,2015-01-10,EV,ORD,TYS,16:30,16,8.2,0,0,1.0,0.3173,0.82,0.6827,0.1485,0.0766,0.0269,0.0654,-5.0,0.0,0,0,197.0,1.038,0.0,0.0,34.6,0,0,0.36,0.23,0.6129032258064516,1,0.31804539486025135,5
2015-01-11_UA476,2015-01-11,UA,ORD,BWI,14:05,14,9.3,0,0,4.0,0.3172,0.82,0.6828,0.1424,0.1135,0.0203,0.041,283.0,,1,0,,0.7769999999999999,0.0,0.0,25.9,0,0,0.3,0.24,0.5945945945945946,0,0.10307634590133183,6
2015-01-11_MQ3269,2015-01-11,MQ,ORD,BNA,08:45,8,7.5,0,0,4.0,0.3172,0.82,0.6828,0.1587,0.092,0.0133,0.0533,0.0,,0,0,,0.768,0.0,0.0,25.6,0,0,0.16,0.41,0.54,0,0.49305946351528795,6
2015-01-11_NK906,2015-01-11,NK,DEN,IAH,15:05,15,4.6,0,4,121.0,0.3171,0.82,0.6829,0.1309,0.1416,0.026,0.0187,3.0,0.0,0,0,275.0,0.162,0.0,0.0,5.4,0,0,0.28,0.44,0.34,0,0.6117434040351785,6
2015-01-11_MQ3004,2015-01-11,MQ,ORD,MSN,11:50,11,8.9,0,0,-5.0,0.3171,0.82,0.6829,0.1204,0.0937,0.032,0.0711,4.0,,0,0,,0.735,0.0,0.0,24.5,0,0,0.16,0.26,0.44,0,0.17792159069592947,6
2015-01-11_WN4013,2015-01-11,WN,DEN,AUS,12:05,12,5.2,0,0,-2.0,0.3167,0.82,0.6833,0.1905,0.0754,0.0082,0.0426,-14.0,,0,0,,0.22799999999999998,0.0,0.0,7.6,0,0,0.34,0.17,0.5,0,0.5565183652353854,6
2015-01-10_OO5407,2015-01-10,OO,ORD,SPI,20:15,20,7.0,0,0,-4.0,0.3163,0.82,0.6837,0.0972,0.1345,0.0361,0.0484,6.0,0.0,0,0,193.0,1.038,0.0,0.0,34.6,0,0,0.42,0.29,0.4117647058823529,1,0.06706058900769087,5
2015-01-11_UA1268,2015-01-11,UA,DEN,SMF,11:10,11,6.6,0,2,56.0,0.3163,0.82,0.6837,0.1641,0.0962,0.0212,0.0349,3.0,,0,0,,0.378,0.0,0.0,12.6,0,0,0.28,0.29,0.6578947368421053,0,0.6835230212105535,6
2015-01-11_WN1773,2015-01-11,WN,DEN,MCI,12:50,12,5.3,0,0,-3.0,0.3162,0.82,0.6838,0.1614,0.0818,0.021,0.0521,-2.0,,0,0,,0.22799999999999998,0.0,0.0,7.6,0,0,0.14,0.14,0.3333333333333333,0,0.5565183652353854,6
2015-01-11_UA1508,2015-01-11,UA,ORD,MCO,13:20,13,8.3,0,2,47.0,0.3161,0.82,0.6839,0.1578,0.0795,0.0119,0.0669,10.0,,0,0,,0.798,0.0,0.0,26.6,0,0,0.18,0.23,0.48,0,0.916619771149878,6
2015-01-11_NK903,2015-01-11,NK,ORD,DFW,18:45,18,10.7,0,2,43.0,0.3159,0.82,0.6841,0.0661,0.2154,0.021,0.0134,-21.0,0.0,0,0,184.0,0.6940000000000001,0.07,0.0,17.3,0,0,0.64,0.44,0.48,1,0.8659726130181955,6
2015-01-10_OO5344,2015-01-10,OO,ORD,DLH,18:00,18,10.8,0,0,-1.0,0.3156,0.82,0.6844,0.1372,0.1016,0.0198,0.057,15.0,0.0,1,0,121.0,1.026,0.0,0.0,34.2,0,0,0.52,0.28,0.35294117647058826,1,0.5639654848996436,5
2015-01-11_OO4671,2015-01-11,OO,DEN,SLC,11:46,11,5.6,0,0,-6.0,0.3155,0.82,0.6845,0.1261,0.0963,0.0416,0.0515,0.0,,0,0,,0.378,0.0,0.0,12.6,0,0,0.38,0.27,0.24,0,0.6835230212105535,6
2015-01-10_WN663,2015-01-10,WN,DEN,LAS,19:30,19,4.9,0,0,-4.0,0.3154,0.82,0.6846,0.1303,0.1291,0.0194,0.0367,17.0,0.0,1,0,200.0,0.444,0.0,0.0,14.8,0,0,0.24,0.2,0.28,1,0.11174340403517848,5
2015-01-10_WN3109,2015-01-10,WN,DEN,SFO,20:05,20,5.8,0,0,8.0,0.315,0.82,0.685,0.1704,0.0578,0.036,0.0508,0.0,,0,0,,0.519,0.0,0.0,17.3,0,0,0.18,0.19,0.4,1,0.11174340403517848,5
2015-01-10_OO5231,2015-01-10,OO,DEN,SLC,15:35,15,6.0,0,0,14.0,0.3149,0.82,0.6851,0.1625,0.0475,0.0242,0.0807,21.0,0.0,1,0,175.0,0.324,0.0,0.0,10.8,0,0,0.22,0.26,0.26,0,0.36277806518365235,5
2015-01-11_UA1285,2015-01-11,UA,ORD,IAD,16:18,16,8.8,0,0,8.0,0.3147,0.82,0.6853,0.1399,0.1008,0.0107,0.0633,-15.0,,0,0,,0.6269999999999999,0.0,0.0,20.9,0,0,0.24,0.35,0.5588235294117647,1,0.5639654848996436,6
2015-01-10_MQ3289,2015-01-10,MQ,ORD,SUX,14:50,14,8.2,0,1,23.0,0.3146,0.82,0.6854,0.0561,0.1298,0.068,0.0608,-9.0,0.0,0,0,101.0,1.101,0.0,0.0,36.7,0,0,0.32,0.42,0.8,0,0.027762145938848248,5
2015-01-11_WN371,2015-01-11,WN,DEN,BUR,12:00,12,5.4,0,0,2.0,0.3145,0.82,0.6855,0.1979,0.0513,0.0141,0.0512,-20.0,,0,0,,0.22799999999999998,0.0,0.0,7.6,0,0,0.3,0.18,0.5652173913043478,0,0.5565183652353854,6
2015-01-11_UA1076,2015-01-11,UA,ORD,FLL,13:13,13,7.9,0,1,16.0,0.3137,0.82,0.6863,0.1289,0.0972,0.0078,0.0799,-5.0,,0,0,,0.798,0.0,0.0,26.6,0,0,0.12,0.21,0.4,0,0.916619771149878,6
2015-01-10_EV4230,2015-01-10,EV,DEN,DRO,14:19,14,5.4,0,0,-4.0,0.3137,0.82,0.6863,0.1228,0.1061,0.0258,0.0591,43.0,,1,0,,0.39,0.0,0.0,13.0,0,0,0.24,0.34,,0,0.11174340403517848,5
2015-01-10_EV6084,2015-01-10,EV,DEN,FAR,18:20,18,6.3,0,0,-6.0,0.3136,0.82,0.6864,0.1612,0.0647,0.0501,0.0376,38.0,,1,0,,0.45299999999999996,0.0,0.0,15.1,0,0,0.22,0.2,0.3684210526315789,1,0.4905587170201759,5
2015-01-11_NK357,2015-01-11,NK,ORD,LAS,09:35,9,6.0,0,0,4.0,0.313,0.82,0.687,0.0933,0.125,0.0382,0.0565,9.0,,0,0,,0.735,0.0,0.0,24.5,0,0,0.16,0.49,0.64,0,0.7106546614143688,6
2015-01-11_EV3960,2015-01-11,EV,DEN,HSV,10:57,10,4.9,0,0,5.0,0.3128,0.82,0.6872,0.1256,0.0841,0.0243,0.0788,0.0,,0,0,,0.46499999999999997,0.0,0.0,15.5,0,0,0.24,0.21,,0,0.6835230212105535,6
2015-01-11_UA1027,2015-01-11,UA,DEN,IAD,11:15,11,7.4,0,0,8.0,0.3128,0.82,0.6872,0.1488,0.1185,0.0208,0.0248,26.0,,1,0,,0.378,0.0,0.0,12.6,0,0,0.28,0.27,0.52,0,0.6835230212105535,6
2015-01-11_UA219,2015-01-11,UA,ORD,HNL,10:15,10,7.2,0,0,3.0,0.3127,0.82,0.6873,0.1311,0.1052,0.0061,0.0703,68.0,,1,0,,0.714,0.0,0.0,23.8,0,0,0.12,0.31,,0,0.21403113862314763,6
2015-01-11_UA795,2015-01-11,UA,DEN,IAD,12:45,12,7.8,0,0,-3.0,0.3126,0.82,0.6874,0.1682,0.081,0.0341,0.0293,66.0,,1,0,,0.22799999999999998,0.0,0.0,7.6,0,0,0.18,0.23,0.5,0,0.5565183652353854,6
2015-01-10_UA745,2015-01-10,UA,DEN,PDX,19:08,19,6.1,0,1,19.0,0.3122,0.82,0.6878,0.0694,0.0942,0.0371,0.1115,-9.0,,0,0,,0.444,0.0,0.0,14.8,0,0,0.2,0.4,0.6304347826086957,1,0.11174340403517848,5
2015-01-10_WN3176,2015-01-10,WN,DEN,MSY,18:20,18,5.5,0,0,7.0,0.312,0.82,0.688,0.2057,0.0275,0.0212,0.0575,-23.0,0.0,0,0,280.0,0.45299999999999996,0.0,0.0,15.1,0,0,0.22,0.15,0.4583333333333333,1,0.4905587170201759,5
2015-01-11_AA2409,2015-01-11,AA,ORD,TPA,18:05,18,13.4,0,1,24.0,0.3118,0.82,0.6882,0.1215,0.0927,0.0277,0.0699,-1.0,0.0,0,0,228.0,0.6940000000000001,0.07,0.0,17.3,0,0,0.6,0.22,0.62,1,0.8659726130181955,6
2015-01-10_WN2422,2015-01-10,WN,DEN,MKE,18:30,18,5.7,0,0,4.0,0.3117,0.82,0.6883,0.215,0.0682,0.0093,0.0192,-11.0,0.0,0,0,285.0,0.45299999999999996,0.0,0.0,15.1,0,0,0.26,0.18,0.5,1,0.4905587170201759,5
2015-01-11_DL2016,2015-01-11,DL,DEN,ATL,17:26,17,4.8,0,0,-3.0,0.3116,0.82,0.6884,0.1171,0.0352,0.1434,0.016,0.0,,0,0,,0.162,0.0,0.0,5.4,0,0,0.52,0.18,0.24,1,0.37558199689601657,6
2015-01-10_EV5932,2015-01-10,EV,ORD,CAK,16:30,16,7.9,0,0,0.0,0.3114,0.82,0.6886,0.0943,0.1036,0.0275,0.0859,-3.0,0.0,0,0,77.0,1.038,0.0,0.0,34.6,0,0,0.38,0.24,0.4666666666666667,1,0.31804539486025135,5
2015-01-11_EV4457,2015-01-11,EV,ORD,LEX,13:10,13,7.1,0,0,-2.0,0.3113,0.82,0.6887,0.0858,0.1299,0.0266,0.069,0.0,,0,0,,0.798,0.0,0.0,26.6,0,0,0.1,0.24,0.5517241379310345,0,0.916619771149878,6
2015-01-10_OO2638,2015-01-10,OO,ORD,ICT,16:30,16,7.2,0,1,15.0,0.3112,0.82,0.6888,0.1091,0.1038,0.022,0.0764,0.0,0.0,0,0,312.0,1.038,0.0,0.0,34.6,0,0,0.38,0.24,0.5128205128205128,1,0.31804539486025135,5
2015-01-11_UA675,2015-01-11,UA,DEN,GEG,11:11,11,8.3,0,0,14.0,0.311,0.82,0.689,0.0657,0.1798,0.0341,0.0314,162.0,,1,0,,0.378,0.0,0.0,12.6,0,0,0.24,0.29,0.5416666666666666,0,0.6835230212105535,6
2015-01-11_MQ3283,2015-01-11,MQ,ORD,DAY,07:55,7,5.8,0,0,-3.0,0.3109,0.82,0.6891,0.0997,0.1321,0.0583,0.0208,35.0,,1,0,,0.7769999999999999,0.0,0.0,25.9,0,0,0.12,0.41,0.5833333333333334,0,0.0535546801725755,6
2015-01-10_AA316,2015-01-10,AA,DEN,DFW,13:23,13,4.8,0,0,2.0,0.3109,0.82,0.6891,0.1304,0.1026,0.0242,0.0537,64.0,,1,0,,0.486,0.0,0.0,16.2,0,0,0.24,0.43,0.4,0,0.13954992240041386,5
2015-01-11_MQ3494,2015-01-11,MQ,ORD,SYR,08:00,8,7.9,0,2,31.0,0.3106,0.82,0.6894,0.133,0.0929,0.0335,0.0513,47.0,,1,0,,0.768,0.0,0.0,25.6,0,0,0.12,0.41,0.5769230769230769,0,0.49305946351528795,6
2015-01-11_OO5518,2015-01-11,OO,DEN,ONT,18:45,18,7.9,0,3,62.0,0.3105,0.82,0.6895,0.12,0.0861,0.0561,0.0484,0.0,,0,0,,0.174,0.0,0.0,5.8,0,0,0.6,0.28,0.5,1,0.539187790998448,6
2015-01-11_UA1609,2015-01-11,UA,ORD,LAS,11:50,11,6.3,0,0,-3.0,0.3103,0.82,0.6897,0.1187,0.0979,0.0188,0.075,-18.0,,0,0,,0.735,0.0,0.0,24.5,0,0,0.16,0.3,0.62,0,0.17792159069592947,6
2015-01-11_F9682,2015-01-11,F9,DEN,MCO,18:10,18,5.3,0,0,8.0,0.3102,0.82,0.6898,0.1367,0.0699,0.0949,0.0087,-3.0,,0,0,,0.174,0.0,0.0,5.8,0,0,0.6,0.32,0.38,1,0.539187790998448,6
2015-01-11_NK719,2015-01-11,NK,DEN,LAS,18:45,18,6.1,0,2,41.0,0.31,0.82,0.69,0.2115,0.0693,0.0189,0.0102,-23.0,0.0,0,0,419.0,0.174,0.0,0.0,5.8,0,0,0.62,0.45,0.4,1,0.539187790998448,6
2015-01-10_UA582,2015-01-10,UA,ORD,TPA,14:19,14,6.7,0,1,20.0,0.3095,0.82,0.6905,0.1142,0.1262,0.0163,0.0527,5.0,,0,0,,1.101,0.0,0.0,36.7,0,0,0.24,0.38,0.6,0,0.027762145938848248,5
2015-01-10_OO5507,2015-01-10,OO,DEN,ASE,19:10,19,6.8,0,0,-5.0,0.3093,0.82,0.6907,0.1121,0.125,0.009,0.0633,78.0,,1,0,,0.444,0.0,0.0,14.8,0,0,0.22,0.27,0.4,1,0.11174340403517848,5
2015-01-11_AA985,2015-01-11,AA,ORD,MIA,14:50,14,6.3,0,0,-1.0,0.309,0.82,0.691,0.1219,0.1436,0.0137,0.0298,0.0,,0,0,,0.7769999999999999,0.0,0.0,25.9,0,0,0.28,0.23,0.48,0,0.10307634590133183,6
2015-01-10_AA2343,2015-01-10,AA,ORD,DFW,16:26,16,7.2,0,0,-1.0,0.3089,0.82,0.6911,0.137,0.104,0.0292,0.0387,-11.0,0.0,0,0,365.0,1.038,0.0,0.0,34.6,0,0,0.38,0.35,0.56,1,0.31804539486025135,5
2015-01-10_OO2643,2015-01-10,OO,ORD,CHO,14:25,14,6.3,0,2,34.0,0.3088,0.82,0.6912,0.0239,0.1973,0.0103,0.0773,0.0,,0,0,,1.101,0.0,0.0,36.7,0,0,0.26,0.24,0.8,0,0.027762145938848248,5
2015-01-11_WN4143,2015-01-11,WN,DEN,OKC,12:20,12,5.5,0,0,1.0,0.3079,0.82,0.6921,0.1499,0.1131,0.0182,0.0267,-3.0,,0,0,,0.22799999999999998,0.0,0.0,7.6,0,0,0.32,0.15,0.2857142857142857,0,0.5565183652353854,6
2015-01-11_EV4860,2015-01-11,EV,DEN,LFT,09:55,9,4.5,0,0,-2.0,0.3074,0.82,0.6926,0.1401,0.0799,0.0143,0.0731,34.0,,1,0,,0.5069999999999999,0.0,0.0,16.9,0,0,0.12,0.2,,0,0.13954992240041386,6
2015-01-11_MQ3655,2015-01-11,MQ,ORD,SYR,09:40,9,9.5,0,4,201.0,0.3067,0.82,0.6933,0.1204,0.1042,0.029,0.0531,28.0,,1,0,,0.735,0.0,0.0,24.5,0,0,0.12,0.38,0.5925925925925926,0,0.7106546614143688,6
2015-01-11_UA1002,2015-01-11,UA,DEN,ORD,12:37,12,7.0,0,0,5.0,0.3064,0.82,0.6936,0.1697,0.0516,0.0206,0.0645,-2.0,0.0,0,0,70.0,0.22799999999999998,0.0,0.0,7.6,0,0,0.2,0.24,0.5,0,0.5565183652353854,6
2015-01-11_EV3949,2015-01-11,EV,ORD,GRR,14:10,14,7.3,0,0,0.0,0.3063,0.82,0.6937,0.1108,0.1108,0.0311,0.0536,32.0,,1,0,,0.7769999999999999,0.0,0.0,25.9,0,0,0.28,0.26,0.52,0,0.10307634590133183,6
2015-01-10_UA812,2015-01-10,UA,DEN,DFW,15:15,15,7.2,0,0,10.0,0.3062,0.82,0.6938,0.11,0.1228,0.028,0.0453,113.0,,1,0,,0.324,0.0,0.0,10.8,0,0,0.18,0.4,0.36,0,0.36277806518365235,5
2015-01-11_MQ3220,2015-01-11,MQ,ORD,BWI,09:15,9,9.3,0,0,-5.0,0.3056,0.82,0.6944,0.1163,0.099,0.0384,0.0519,30.0,,1,0,,0.735,0.0,0.0,24.5,0,0,0.14,0.39,0.6285714285714286,0,0.7106546614143688,6
2015-01-11_MQ3417,2015-01-11,MQ,ORD,BDL,10:15,10,8.8,0,0,-2.0,0.3055,0.82,0.6945,0.0959,0.1236,0.0384,0.0476,0.0,,0,0,,0.714,0.0,0.0,23.8,0,0,0.12,0.33,0.7272727272727273,0,0.21403113862314763,6
2015-01-11_UA608,2015-01-11,UA,ORD,DCA,11:00,11,6.6,0,0,-8.0,0.3047,0.82,0.6953,0.2146,0.0503,0.0205,0.0194,17.0,,1,0,,0.735,0.0,0.0,24.5,0,0,0.06,0.3,0.62,0,0.17792159069592947,6
2015-01-10_EV4737,2015-01-10,EV,ORD,PIA,13:10,13,8.7,0,0,-8.0,0.3043,0.82,0.6957,0.1124,0.1169,0.0264,0.0486,21.0,,1,0,,1.176,0.0,0.0,39.2,0,0,0.28,0.4,0.42424242424242425,0,0.8181391858938285,5
2015-01-11_OO5545,2015-01-11,OO,DEN,ELP,19:40,19,7.9,0,1,17.0,0.304,0.82,0.696,0.1172,0.1138,0.0315,0.0415,0.0,,0,0,,0.183,0.0,0.0,6.1,0,0,0.58,0.36,0.47368421052631576,1,0.9094671495085359,6
2015-01-11_OO5233,2015-01-11,OO,ORD,ASE,17:49,17,7.7,0,1,27.0,0.3039,0.82,0.6961,0.1133,0.0858,0.0447,0.0602,-3.0,,0,0,,0.582,0.0,0.0,19.4,0,0,0.5,0.28,0.5,1,0.6072969424123054,6
2015-01-10_MQ3227,2015-01-10,MQ,ORD,SGF,14:50,14,9.0,0,3,61.0,0.3039,0.82,0.6961,0.0558,0.059,0.042,0.1471,0.0,0.0,0,1,16.0,1.101,0.0,0.0,36.7,0,0,0.28,0.41,0.6551724137931034,0,0.027762145938848248,5
2015-01-11_AA364,2015-01-11,AA,ORD,LGA,15:00,15,6.5,0,0,2.0,0.3039,0.82,0.6961,0.1549,0.0719,0.0135,0.0636,-9.0,,0,0,,0.6599999999999999,0.0,0.0,22.0,0,0,0.28,0.2,0.38,0,0.6468767585818795,6
2015-01-10_UA369,2015-01-10,UA,DEN,ICT,17:30,17,6.4,0,0,4.0,0.3038,0.82,0.6962,0.1105,0.1292,0.0154,0.0487,39.0,,1,0,,0.432,0.0,0.0,14.4,0,0,0.26,0.43,,1,0.20382824624935333,5
2015-01-11_NK209,2015-01-11,NK,ORD,OAK,15:50,15,7.3,0,0,-1.0,0.3037,0.82,0.6963,0.1756,0.0505,0.0119,0.0657,-9.0,,0,0,,0.6599999999999999,0.0,0.0,22.0,0,0,0.28,0.44,,0,0.6468767585818795,6
2015-01-11_WN45,2015-01-11,WN,DEN,DAL,14:10,14,4.8,0,0,8.0,0.3036,0.82,0.6964,0.1031,0.1331,0.0259,0.0415,-16.0,,0,0,,0.325,0.07,0.0,5.0,0,0,0.18,0.16,0.42105263157894735,0,0.28854112778065183,6
2015-01-11_F9141,2015-01-11,F9,DEN,SEA,17:22,17,4.5,0,0,-3.0,0.3031,0.82,0.6969,0.1497,0.1255,0.0228,0.0051,-17.0,,0,0,,0.162,0.0,0.0,5.4,0,0,0.52,0.32,0.38,1,0.37558199689601657,6
2015-01-11_EV5906,2015-01-11,EV,DEN,FAR,19:45,19,6.8,0,0,0.0,0.3031,0.82,0.6969,0.1485,0.1166,0.0111,0.0269,-15.0,,0,0,,0.183,0.0,0.0,6.1,0,0,0.56,0.32,0.391304347826087,1,0.9094671495085359,6
2015-01-10_NK630,2015-01-10,NK,DEN,ORD,13:40,13,5.2,0,1,18.0,0.3031,0.82,0.6969,0.1454,0.0548,0.0164,0.0865,-6.0,0.0,0,0,51.0,0.486,0.0,0.0,16.2,0,0,0.24,0.5,0.5,0,0.13954992240041386,5
2015-01-10_UA1111,2015-01-10,UA,DEN,SFO,19:08,19,5.9,0,0,9.0,0.3031,0.82,0.6969,0.1557,0.0787,0.02,0.0487,-8.0,,0,0,,0.444,0.0,0.0,14.8,0,0,0.22,0.41,0.4,1,0.11174340403517848,5
2015-01-10_AA2335,2015-01-10,AA,ORD,DFW,14:38,14,8.7,0,1,24.0,0.3031,0.82,0.6969,0.0595,0.1264,0.0518,0.0654,138.0,,1,0,,1.101,0.0,0.0,36.7,0,0,0.3,0.41,0.54,0,0.027762145938848248,5
2015-01-11_MQ3094,2015-01-11,MQ,ORD,ELP,10:15,10,9.0,0,3,86.0,0.303,0.82,0.697,0.1278,0.0874,0.0165,0.0713,15.0,,1,0,,0.714,0.0,0.0,23.8,0,0,0.1,0.33,,0,0.21403113862314763,6
2015-01-11_MQ3388,2015-01-11,MQ,ORD,JAX,08:30,8,8.0,0,0,2.0,0.3028,0.82,0.6972,0.1098,0.1399,0.016,0.0371,57.0,,1,0,,0.768,0.0,0.0,25.6,0,0,0.14,0.41,,0,0.49305946351528795,6
2015-01-11_UA1643,2015-01-11,UA,DEN,BWI,09:57,9,4.4,0,1,28.0,0.3028,0.82,0.6972,0.1496,0.0886,0.0229,0.0416,40.0,,1,0,,0.5069999999999999,0.0,0.0,16.9,0,0,0.12,0.34,0.41379310344827586,0,0.13954992240041386,6
2015-01-11_US759,2015-01-11,US,ORD,CLT,21:00,21,16.5,0,0,-3.0,0.3027,0.82,0.6973,0.0548,0.1174,0.0213,0.1093,-20.0,,0,0,,1.4609999999999999,0.21,0.3,16.2,0,0,0.5,0.17,0.36,0,0.17792159069592947,6
2015-01-10_EV6165,2015-01-10,EV,ORD,MCI,18:10,18,9.8,0,2,36.0,0.3026,0.82,0.6974,0.0993,0.0981,0.0214,0.0838,-4.0,0.0,0,0,144.0,1.026,0.0,0.0,34.2,0,0,0.52,0.19,0.725,1,0.5639654848996436,5
2015-01-11_UA1575,2015-01-11,UA,ORD,EWR,13:00,13,8.2,0,0,9.0,0.302,0.82,0.698,0.0878,0.1152,0.0271,0.0718,-7.0,,0,0,,0.798,0.0,0.0,26.6,0,0,0.1,0.23,0.64,0,0.916619771149878,6
2015-01-11_AA1375,2015-01-11,AA,ORD,RSW,10:35,10,5.8,0,0,-5.0,0.3015,0.82,0.6985,0.1775,0.0754,0.0109,0.0377,34.0,,1,0,,0.714,0.0,0.0,23.8,0,0,0.06,0.33,0.5405405405405406,0,0.21403113862314763,6
2015-01-10_WN3572,2015-01-10,WN,DEN,SAN,20:05,20,6.8,0,0,0.0,0.3015,0.82,0.6985,0.1133,0.0594,0.0844,0.0445,30.0,,1,0,,0.519,0.0,0.0,17.3,0,0,0.16,0.19,0.44,1,0.11174340403517848,5
2015-01-11_EV5982,2015-01-11,EV,ORD,SGF,15:40,15,8.0,0,0,-4.0,0.3012,0.82,0.6988,0.1608,0.0498,0.0192,0.0714,18.0,0.0,1,0,147.0,0.6599999999999999,0.0,0.0,22.0,0,0,0.24,0.25,0.6176470588235294,0,0.6468767585818795,6
2015-01-10_US643,2015-01-10,US,ORD,CLT,15:59,15,4.8,0,0,-4.0,0.301,0.82,0.699,0.1193,0.1135,0.019,0.0492,13.0,,0,0,,1.059,0.0,0.0,35.3,0,0,0.44,0.23,0.34,0,0.2893453385856312,5
2015-01-11_WN336,2015-01-11,WN,DEN,TUL,13:20,13,5.6,0,1,18.0,0.3009,0.82,0.6991,0.1315,0.0899,0.0388,0.0408,0.0,,0,0,,0.358,0.07,0.0,6.1,0,0,0.16,0.14,0.46153846153846156,0,0.20382824624935333,6
2015-01-10_F9626,2015-01-10,F9,DEN,DTW,19:15,19,4.4,0,1,17.0,0.3008,0.82,0.6992,0.1789,0.0652,0.0295,0.0273,21.0,,1,0,,0.444,0.0,0.0,14.8,0,0,0.22,0.34,0.3888888888888889,1,0.11174340403517848,5
2015-01-11_OO5483,2015-01-11,OO,DEN,SLC,18:56,18,7.2,0,1,18.0,0.3005,0.82,0.6995,0.1547,0.0541,0.0506,0.041,0.0,,0,0,,0.174,0.0,0.0,5.8,0,0,0.64,0.33,0.26,1,0.539187790998448,6
2015-01-10_MQ3601,2015-01-10,MQ,ORD,TVC,14:20,14,6.8,0,2,32.0,0.3,0.82,0.7,0.0537,0.1121,0.048,0.0862,-2.0,0.0,0,0,102.0,1.101,0.0,0.0,36.7,0,0,0.24,0.4,0.5185185185185185,0,0.027762145938848248,5
2015-01-11_MQ3158,2015-01-11,MQ,ORD,SGF,09:25,9,9.9,0,0,-1.0,0.3,0.82,0.7,0.1556,0.0652,0.0245,0.0547,21.0,,1,0,,0.735,0.0,0.0,24.5,0,0,0.16,0.39,0.65625,0,0.7106546614143688,6
2015-01-11_EV4715,2015-01-11,EV,ORD,BNA,16:25,16,9.3,0,0,3.0,0.3,0.82,0.7,0.1718,0.0629,0.0091,0.0562,23.0,,1,0,,0.6269999999999999,0.0,0.0,20.9,0,0,0.22,0.24,0.48,1,0.5639654848996436,6
